============================== SRIM-2008.04 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  H(2 MeV) ==> Carbon(  6 um) ==============================
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T 8246  1 .1691900E+07   6000049E-02 -.1551E+03 -.5280E+03   .9999681 -.0076887 -.0021712
T 8247  1 .1693429E+07   6000070E-02  .1255E+03  .4702E+03   .9997580  .0119729  .0184576
T 8248  1 .1689908E+07   6000147E-02  .6590E+02 -.1590E+03   .9999952 -.0002071 -.0030883
T 8249  1 .1701835E+07   6000037E-02 -.3280E+02  .2048E+03   .9999645  .0072623  .0042688
T 8250  1 .1678897E+07   6000121E-02  .3559E+03 -.2451E+03   .9997808  .0204611 -.0044381
T 8251  1 .1702754E+07   6000094E-02 -.5326E+03 -.5293E+02   .9999249 -.0114837 -.0042840
T 8252  1 .1665948E+07   6000063E-02  .2325E+02  .5740E+02   .9999112 -.0003901  .0133197
T 8253  1 .1673211E+07   6000117E-02  .7035E+03 -.3766E+03   .9998427  .0137026 -.0112608
T 8254  1 .1707974E+07   6000122E-02  .5811E+01  .2050E+03   .9993411 -.0233527  .0277846
T 8255  1 .1680948E+07   6000059E-02 -.3310E+03  .4239E+03   .9999422 -.0105259  .0022071
T 8256  1 .1672171E+07   6000152E-02 -.4942E+03 -.7334E+03   .9998406 -.0066721 -.0165586
T 8257  1 .1679759E+07   6000096E-02  .9734E+02 -.2005E+03   .9999935 -.0035223  .0007971
T 8258  1 .1710086E+07   6000114E-02  .1182E+03 -.6185E+02   .9999943  .0021805 -.0025706
T 8259  1 .1688871E+07   6000148E-02 -.2373E+03 -.1696E+03   .9999729  .0068588  .0026883
T 8260  1 .1682356E+07   6000126E-02  .1669E+03 -.9098E+00   .9999943  .0027641  .0019632
T 8261  1 .1697181E+07   6000024E-02 -.3716E+03 -.1673E+02   .9993477 -.0337783  .0127786
T 8262  1 .1661264E+07   6000021E-02  .5012E+03 -.2317E+03   .9997551  .0181203 -.0127034
T 8263  1 .1680704E+07   6000006E-02 -.4091E+03  .4611E+03   .9997822 -.0149503  .0145604
T 8264  1 .1685311E+07   6000102E-02 -.5567E+03  .9996E+03   .9969857 -.0554572  .0542590
T 8265  1 .1685667E+07   6000168E-02  .2226E+03 -.1090E+03   .9995481  .0106401 -.0281151
T 8266  1 .1689412E+07   6000010E-02 -.2609E+04  .9170E+03   .9955380 -.0829366  .0450069
T 8267  1 .1705890E+07   6000043E-02  .8332E+02  .2300E+03   .9999923  .0035269  .0017297
T 8268  1 .1687654E+07   6000167E-02 -.5148E+02 -.3529E+01   .9999341 -.0017277  .0113465
T 8269  1 .1705202E+07   6000146E-02 -.3016E+03  .8462E+01   .9997357 -.0212759  .0087065
T 8270  1 .1658256E+07   6000042E-02  .1363E+03  .2552E+03   .9998927 -.0038325  .0141364
T 8271  1 .1684381E+07   6000154E-02 -.1596E+03 -.7196E+03   .9998770 -.0134437 -.0080836
T 8272  1 .1706203E+07   6000097E-02  .3616E+03 -.4192E+03   .9999096  .0133719 -.0014278
T 8273  1 .1700600E+07   6000046E-02  .2387E+03 -.1866E+03   .9998416  .0175298 -.0030726
T 8274  1 .1674146E+07   6000124E-02  .4544E+03 -.2390E+03   .9998670  .0069681 -.0147428
T 8275  1 .1670457E+07   6000007E-02 -.3063E+03 -.1702E+03   .9998592 -.0080320 -.0147365
T 8276  1 .1683417E+07   6000160E-02 -.1179E+04 -.6943E+03   .9995477 -.0262502 -.0146708
T 8277  1 .1682727E+07   6000122E-02  .8870E+02  .7849E+03   .9998398  .0055942  .0169994
T 8278  1 .1695316E+07   6000012E-02 -.5769E+03 -.3634E+03   .9993737 -.0199918 -.0291976
T 8279  1 .1678957E+07   6000001E-02 -.4998E+03  .3926E+03   .9997663 -.0164715  .0140015
T 8280  1 .1671087E+07   6000156E-02  .2593E+03  .1644E+02   .9999936  .0033526  .0012798
T 8281  1 .1691595E+07   6000130E-02 -.1187E+03 -.3040E+03   .9998197 -.0014032 -.0189390
T 8282  1 .1700704E+07   6000003E-02  .7300E+02  .1997E+03   .9999469  .0093852  .0042626
T 8283  1 .1699126E+07   6000024E-02 -.2353E+03  .3919E+03   .9998875  .0002923  .0149975
T 8284  1 .1694823E+07   6000140E-02  .1448E+04  .6817E+03   .9988894  .0450582  .0137717
T 8285  1 .1709638E+07   6000031E-02 -.1115E+04  .6160E+03   .9992926 -.0348101  .0142357
T 8286  1 .1687094E+07   6000109E-02  .4176E+03  .5466E+02   .9999288  .0109485  .0047522
T 8287  1 .1676454E+07   6000161E-02  .1801E+04 -.6651E+03   .9992472  .0335512 -.0194791
T 8288  1 .1682666E+07   6000056E-02 -.2214E+03 -.8960E+02   .9999879  .0013764 -.0047247
T 8289  1 .1676341E+07   6000050E-02 -.3390E+03  .1834E+03   .9999224 -.0032465  .0120276
T 8290  1 .1675106E+07   6000038E-02 -.5736E+03 -.6627E+03   .9994799 -.0261585 -.0188576
T 8291  1 .1700251E+07   6000128E-02 -.3238E+03  .1500E+03   .9998570 -.0127777 -.0110773
T 8292  1 .1657969E+07   6000097E-02  .1158E+04  .7556E+03   .9988475  .0386681  .0284338
T 8293  1 .1694253E+07   6000140E-02 -.1769E+03  .3782E+02   .9999614 -.0070699 -.0052218
T 8294  1 .1697510E+07   6000127E-02 -.1726E+04 -.2424E+04   .9981468 -.0364844 -.0487022
T 8295  1 .1681964E+07   6000133E-02 -.7372E+03  .2720E+03   .9998059 -.0196578  .0013077
T 8296  1 .1690649E+07   6000053E-02  .6777E+02  .2189E+03   .9999486  .0100800  .0010463
T 8297  1 .1673861E+07   6000077E-02  .8337E+02 -.2115E+03   .9999949 -.0032055  .0000597
T 8298  1 .1678783E+07   6000137E-02 -.2136E+03 -.5436E+03   .9998684 -.0071545 -.0145598
T 8299  1 .1677985E+07   6000153E-02  .7831E+02  .1608E+03   .9998711  .0124802  .0100986
T 8300  1 .1669321E+07   6000126E-02  .6119E+03 -.1509E+04   .9994941  .0113691 -.0297020
T 8301  1 .1692742E+07   6000035E-02  .3193E+03  .1085E+03   .9998856  .0146449  .0037870
T 8302  1 .1680941E+07   6000170E-02 -.9862E+02  .4578E+03   .9999316  .0016624  .0115810
T 8303  1 .1673331E+07   6000177E-02  .2222E+03 -.1488E+03   .9999462  .0073642 -.0073015
T 8304  1 .1675012E+07   6000031E-02  .2118E+03  .1455E+03   .9999629  .0057328  .0064364
T 8305  1 .1684673E+07   6000051E-02 -.9116E+02 -.8528E+02   .9999883  .0011136  .0046974
T 8306  1 .1671385E+07   6000010E-02 -.1881E+03  .2452E+02   .9999300 -.0108642 -.0046952
T 8307  1 .1690515E+07   6000104E-02  .4548E+03 -.8446E+03   .9992446  .0151138 -.0358036
T 8308  1 .1699869E+07   6000041E-02  .3317E+02 -.1908E+02   .9999575  .0041695 -.0082184
T 8309  1 .1685794E+07   6000126E-02  .2036E+03 -.4434E+03   .9997969  .0067702 -.0189798
T 8310  1 .1697949E+07   6000137E-02 -.7580E+02 -.3025E+03   .9997100 -.0016391 -.0240266
T 8311  1 .1682361E+07   6000000E-02  .1496E+03  .2178E+03   .9997787  .0127326  .0167482
T 8312  1 .1692480E+07   6000163E-02  .9640E+02 -.3337E+03   .9999390  .0076827 -.0079401
T 8313  1 .1678825E+07   6000125E-02 -.1731E+01 -.6367E+02   .9999985 -.0016691  .0004088
T 8314  1 .1660034E+07   6000077E-02 -.7372E+03 -.2233E+03   .9995802 -.0287470 -.0036111
T 8315  1 .1675717E+07   6000047E-02  .6799E+03  .4424E+03   .9999308  .0117381  .0007566
T 8316  1 .1682908E+07   6000049E-02 -.1506E+03 -.8655E+02   .9999675  .0069817  .0040424
T 8317  1 .1687756E+07   6000101E-02 -.2470E+03  .7699E+03   .9991081 -.0234287  .0351287
T 8318  1 .1665269E+07   6000014E-02 -.2958E+02  .4895E+02   .9999568  .0087456  .0031481
T 8319  1 .1702979E+07   6000007E-02  .2971E+03  .1238E+03   .9992239  .0324861 -.0222767
T 8320  1 .1674838E+07   6000165E-02  .1801E+02  .2025E+03   .9999855 -.0053530 -.0005255
T 8321  1 .1665192E+07   6000028E-02  .2231E+03 -.1040E+04   .9988256  .0049560 -.0481968
T 8322  1 .1665288E+07   6000074E-02  .1475E+03 -.2559E+03   .9999131  .0111276 -.0070705
T 8323  1 .1690242E+07   6000169E-02  .2247E+03 -.2632E+03   .9999453  .0066613 -.0080676
T 8324  1 .1688324E+07   6000014E-02 -.4300E+03 -.7467E+03   .9994939 -.0016838 -.0317664
T 8325  1 .1686204E+07   6000157E-02 -.2653E+03  .3903E+02   .9999060 -.0132460 -.0035535
T 8326  1 .1678631E+07   6000167E-02  .2852E+03 -.8762E+03   .9979589  .0251760 -.0586874
T 8327  1 .1670074E+07   6000157E-02  .7305E+02 -.4664E+03   .9997792 -.0067604 -.0198946
T 8328  1 .1678562E+07   6000175E-02  .5818E+03 -.3256E+03   .9996179  .0270088 -.0058873
T 8329  1 .1701032E+07   6000012E-02 -.8407E+02  .3173E+02   .9999638 -.0047045  .0070844
T 8330  1 .1699614E+07   6000039E-02  .1138E+04  .3009E+03   .9987343  .0488000  .0121776
T 8331  1 .1696801E+07   6000006E-02 -.2353E+03  .3026E+03   .9999440 -.0097856  .0040370
T 8332  1 .1650219E+07   6000058E-02 -.2393E+03  .2483E+03   .9999909 -.0031648  .0028493
T 8333  1 .1679895E+07   6000158E-02  .1719E+03  .1318E+03   .9999870 -.0027770  .0042693
T 8334  1 .1714914E+07   6000007E-02  .3124E+03 -.2271E+03   .9998753  .0131142 -.0087936
T 8335  1 .1680026E+07   6000007E-02 -.4631E+03 -.3573E+03   .9997238 -.0154304 -.0177281
T 8336  1 .1683140E+07   6000152E-02  .3559E+03 -.1728E+03   .9997473  .0203072 -.0096418
T 8337  1 .1703310E+07   6000113E-02 -.2119E+03 -.1410E+03   .9999952 -.0030381 -.0005201
T 8338  1 .1693561E+07   6000038E-02  .2915E+03  .2292E+03   .9996737  .0253972  .0027360
T 8339  1 .1718101E+07   6000037E-02 -.1116E+03  .2346E+03   .9999763  .0007564  .0068360
T 8340  1 .1691910E+07   6000108E-02 -.9868E+02 -.2997E+03   .9999680  .0009048 -.0079465
T 8341  1 .1663227E+07   6000168E-02 -.3574E+03 -.3221E+02   .9998827 -.0131098  .0079251
T 8342  1 .1670096E+07   6000173E-02  .3570E+03  .2572E+03   .9998716  .0160228 -.0001538
T 8343  1 .1679341E+07   6000151E-02 -.3279E+03 -.1865E+03   .9998962 -.0141048 -.0029418
T 8344  1 .1697958E+07   6000049E-02  .5525E+03 -.1747E+03   .9998933  .0140944  .0038444
T 8345  1 .1695648E+07   6000071E-02 -.3431E+02 -.3284E+03   .9999504 -.0078232 -.0061660
T 8346  1 .1690802E+07   6000120E-02  .6556E+03  .3609E+03   .9995352  .0288802  .0097600
T 8347  1 .1685408E+07   6000046E-02 -.4548E+03  .2050E+03   .9999259 -.0110711 -.0050575
T 8348  1 .1685107E+07   6000134E-02  .1726E+03 -.1407E+03   .9999641  .0025450 -.0080828
T 8349  1 .1664143E+07   6000140E-02 -.6757E+03  .2541E+03   .9998070 -.0180212 -.0078200
T 8350  1 .1680525E+07   6000153E-02 -.4510E+03  .5032E+03   .9997704 -.0157408  .0145401
T 8351  1 .1705561E+07   6000008E-02  .1025E+03 -.3599E+03   .9999289  .0110909 -.0043847
T 8352  1 .1686697E+07   6000008E-02  .1708E+03 -.7033E+03   .9995104 -.0030637 -.0311371
T 8353  1 .1659658E+07   6000129E-02  .2818E+03 -.1947E+03   .9998971  .0079819 -.0119234
T 8354  1 .1683850E+07   6000080E-02 -.1873E+03 -.2557E+03   .9999244 -.0111558 -.0051804
T 8355  1 .1691798E+07   6000100E-02  .1726E+03 -.1990E+03   .9995299  .0233875 -.0198254
T 8356  1 .1684346E+07   6000090E-02  .1091E+03 -.1106E+03   .9999852  .0019396 -.0050782
T 8357  1 .1696815E+07   6000175E-02 -.1213E+04  .4215E+03   .9990798 -.0397763  .0160437
T 8358  1 .1673359E+07   6000169E-02  .2084E+03  .2702E+03   .9998660 -.0157047  .0046243
T 8359  1 .1692385E+07   6000171E-02 -.6148E+02 -.6252E+03   .9999296  .0012102 -.0118047
T 8360  1 .1682699E+07   6000055E-02 -.2016E+03 -.3142E+03   .9999996 -.0002964  .0008950
T 8361  1 .1686436E+07   6000176E-02 -.8090E+02 -.4745E+03   .9998620 -.0080976 -.0145085
T 8362  1 .1651287E+07   6000119E-02 -.1244E+03 -.1826E+03   .9999869 -.0025217 -.0044483
T 8363  1 .1694520E+07   6000117E-02 -.5042E+03  .6579E+02   .9999241 -.0106521 -.0061855
T 8364  1 .1677455E+07   6000135E-02  .3958E+03  .3965E+03   .9997317  .0048178  .0226584
T 8365  1 .1698850E+07   6000082E-02  .3783E+03  .3365E+03   .9996781  .0225719  .0115809
T 8366  1 .1685406E+07   6000164E-02  .2283E+01 -.1852E+02   .9999794  .0063904 -.0005192
T 8367  1 .1704305E+07   6000164E-02 -.1808E+03  .1645E+02   .9999137 -.0068543  .0112101
T 8368  1 .1670894E+07   6000042E-02  .2863E+03 -.1758E+03   .9999194  .0091766 -.0087754
T 8369  1 .1683038E+07   6000045E-02  .9595E+02 -.1750E+03   .9999990 -.0000680 -.0013776
T 8370  1 .1695581E+07   6000127E-02 -.6171E+03 -.2224E+03   .9998592 -.0167705 -.0006365
T 8371  1 .1676275E+07   6000163E-02  .1012E+04 -.2807E+03   .9995293  .0281093 -.0122940
T 8372  1 .1680439E+07   6000042E-02  .4541E+03  .6145E+03   .9996768  .0227942  .0112567
T 8373  1 .1699530E+07   6000173E-02  .1504E+02  .1979E+03   .9999757 -.0019845 -.0066836
T 8374  1 .1707639E+07   6000034E-02 -.6152E+03 -.7530E+03   .9996816 -.0119335 -.0222343
T 8375  1 .1710739E+07   6000140E-02  .2039E+03  .1294E+04   .9993876  .0087895  .0338690
T 8376  1 .1662510E+07   6000066E-02 -.2014E+03  .9385E+02   .9999652 -.0083296  .0005335
T 8377  1 .1709476E+07   6000091E-02 -.3136E+03 -.1966E+03   .9998437 -.0134785 -.0114450
T 8378  1 .1692887E+07   6000111E-02  .2249E+03  .4119E+03   .9998517  .0132715  .0109772
T 8379  1 .1690510E+07   6000016E-02 -.4889E+03 -.9658E+02   .9998343 -.0144657 -.0110492
T 8380  1 .1693551E+07   6000143E-02  .2770E+02  .9428E+02   .9999112  .0129270  .0032256
T 8381  1 .1692954E+07   6000078E-02 -.8647E+03  .5005E+03   .9997954 -.0137555  .0148296
T 8382  1 .1677254E+07   6000097E-02 -.5846E+03  .1159E+03   .9997641 -.0201167  .0081832
T 8383  1 .1682353E+07   6000003E-02 -.8142E+00 -.5187E+03   .9997344  .0001136 -.0230464
T 8384  1 .1700223E+07   6000043E-02  .9278E+02 -.2400E+03   .9999821 -.0002703 -.0059844
T 8385  1 .1705700E+07   6000066E-02  .2354E+03 -.1692E+03   .9999215  .0043310 -.0117605
T 8386  1 .1678839E+07   6000174E-02  .1596E+03  .6806E+03   .9999659  .0053043  .0063220
T 8387  1 .1673675E+07   6000111E-02  .4325E+03 -.7840E+02   .9999441  .0048378 -.0094057
T 8388  1 .1702304E+07   6000009E-02  .5281E+02  .4212E+03   .9998489 -.0164253  .0056929
T 8389  1 .1708072E+07   6000163E-02 -.5376E+03  .6012E+02   .9999122 -.0069441 -.0112832
T 8390  1 .1679070E+07   6000006E-02  .1249E+03  .3890E+02   .9999758 -.0061695  .0032022
T 8391  1 .1696577E+07   6000157E-02 -.7748E+02  .4250E+02   .9999336 -.0019908 -.0113467
T 8392  1 .1665118E+07   6000154E-02 -.1018E+04 -.2316E+03   .9984659 -.0546637 -.0088108
T 8393  1 .1664292E+07   6000111E-02 -.8305E+02 -.6935E+02   .9999162 -.0095906 -.0087007
T 8394  1 .1681361E+07   6000066E-02  .8310E+02 -.1931E+03   .9999808  .0006941 -.0061563
T 8395  1 .1688422E+07   6000060E-02  .4685E+04 -.9627E+02   .9962276  .0867779  .0002778
T 8396  1 .1665584E+07   6000157E-02  .7154E+03  .1478E+03   .9999068  .0135443  .0017031
T 8397  1 .1681847E+07   6000011E-02  .6582E+02 -.5393E+03   .9998537  .0046991 -.0164495
T 8398  1 .1701237E+07   6000163E-02  .2346E+02  .1400E+04   .9989268 -.0082090  .0455832
T 8399  1 .1686115E+07   6000177E-02 -.1126E+03 -.1824E+03   .9999736 -.0031194  .0065665
T 8400  1 .1684844E+07   6000108E-02  .5207E+02 -.1162E+03   .9999552 -.0007648 -.0094296
T 8401  1 .1685430E+07   6000110E-02 -.1959E+03 -.6589E+03   .9999532 -.0085901  .0044505
T 8402  1 .1684593E+07   6000124E-02 -.1453E+03 -.5358E+03   .9999723 -.0055167 -.0049958
T 8403  1 .1698179E+07   6000058E-02 -.5172E+03  .7760E+02   .9998140 -.0188072 -.0042800
T 8404  1 .1682595E+07   6000078E-02 -.1492E+03 -.2801E+03   .9999409 -.0002009 -.0108689
T 8405  1 .1685506E+07   6000004E-02 -.1715E+03  .6045E+02   .9999415 -.0108108  .0003285
T 8406  1 .1684549E+07   6000109E-02 -.3450E+03 -.2732E+03   .9999114 -.0128837  .0033493
T 8407  1 .1683703E+07   6000144E-02  .6011E+03 -.8953E+03   .9998052 -.0039040 -.0193483
T 8408  1 .1714183E+07   6000028E-02 -.5213E+03 -.7441E+02   .9998012 -.0193596 -.0047808
T 8409  1 .1671011E+07   6000073E-02 -.4364E+03 -.1769E+03   .9997661 -.0216099  .0008686
T 8410  1 .1700731E+07   6000066E-02  .4332E+02  .4492E+03   .9999748 -.0034010  .0062342
T 8411  1 .1683011E+07   6000100E-02  .1138E+03  .2528E+03   .9999861 -.0050920 -.0013467
T 8412  1 .1714943E+07   6000091E-02  .2625E+03 -.3338E+03   .9999089  .0122531 -.0056586
T 8413  1 .1707704E+07   6000164E-02  .9714E+02 -.6237E+03   .9998672  .0033790 -.0159427
T 8414  1 .1706875E+07   6000033E-02 -.9638E+03 -.5845E+03   .9995399 -.0260162 -.0155913
T 8415  1 .1676108E+07   6000086E-02 -.5925E+03  .1369E+04   .9994583 -.0129764  .0302455
T 8416  1 .1678889E+07   6000176E-02 -.5325E+03 -.2574E+03   .9997190 -.0219372 -.0089773
T 8417  1 .1695932E+07   6000118E-02  .9747E+02 -.1005E+03   .9999940 -.0022204 -.0026535
T 8418  1 .1718675E+07   6000126E-02 -.7077E+02  .3260E+03   .9999883 -.0048210  .0003359
T 8419  1 .1672524E+07   6000012E-02 -.1387E+03  .4267E+03   .9999291 -.0085239  .0083136
T 8420  1 .1682607E+07   6000015E-02  .2441E+03 -.4514E+02   .9999262  .0113775 -.0042521
T 8421  1 .1688465E+07   6000138E-02 -.1621E+03  .2182E+03   .9999986  .0011125 -.0012713
T 8422  1 .1705278E+07   6000166E-02  .2382E+03  .1673E+02   .9999801  .0049037  .0039623
T 8423  1 .1707980E+07   6000095E-02  .4075E+03 -.4051E+03   .9997393  .0096948 -.0206711
T 8424  1 .1677947E+07   6000109E-02  .2338E+03  .1615E+03   .9998023  .0157162  .0121776
T 8425  1 .1677992E+07   6000174E-02  .3546E+03 -.9828E+02   .9999334  .0080963 -.0082289
T 8426  1 .1710690E+07   6000082E-02  .1116E+04 -.1857E+03   .9996570  .0256803 -.0051290
T 8427  1 .1703355E+07   6000177E-02 -.3727E+03  .4049E+03   .9998595 -.0139022  .0093639
T 8428  1 .1698139E+07   6000090E-02 -.1416E+03 -.2838E+03   .9996427 -.0199202 -.0178216
T 8429  1 .1687349E+07   6000014E-02 -.4146E+03 -.2280E+02   .9998493 -.0162476 -.0061218
T 8430  1 .1701610E+07   6000143E-02 -.1659E+03 -.4203E+03   .9999366 -.0038625 -.0105760
T 8431  1 .1679726E+07   6000056E-02  .1260E+03 -.2984E+03   .9999847  .0041445 -.0036502
T 8432  1 .1694255E+07   6000068E-02 -.1602E+04  .8633E+02   .9984097 -.0555413 -.0096597
T 8433  1 .1692053E+07   6000099E-02 -.5864E+01  .5319E+03   .9995600  .0180991  .0235014
T 8434  1 .1680180E+07   6000069E-02 -.2150E+03 -.7505E+01   .9997405  .0088645 -.0209834
T 8435  1 .1669512E+07   6000151E-02  .4425E+03  .5722E+03   .9999458  .0046410  .0093201
T 8436  1 .1664690E+07   6000009E-02  .2228E+03 -.2799E+03   .9998502  .0097700 -.0142893
T 8437  1 .1665167E+07   6000096E-02 -.4581E+03 -.1534E+04   .9992579  .0248533 -.0294258
T 8438  1 .1666270E+07   6000166E-02 -.2516E+02  .1713E+03   .9999800 -.0014969  .0061520
T 8439  1 .1689224E+07   6000168E-02 -.3488E+03 -.8472E+03   .9993851 -.0137592 -.0322491
T 8440  1 .1690681E+07   6000012E-02  .1282E+03  .1403E+02   .9999718  .0075084  .0000148
T 8441  1 .1676585E+07   6000098E-02 -.7082E+03 -.3075E+03   .9997519 -.0129583 -.0181196
T 8442  1 .1669612E+07   6000018E-02 -.2056E+03  .4315E+03   .9996468 -.0150744  .0218851
T 8443  1 .1705413E+07   6000048E-02 -.6086E+01 -.2106E+03   .9998823 -.0043834 -.0147049
T 8444  1 .1680573E+07   6000174E-02 -.3761E+03 -.8438E+02   .9999935  .0011527  .0034102
T 8445  1 .1708938E+07   6000129E-02 -.5843E+03 -.5176E+03   .9996538 -.0213986 -.0153123
T 8446  1 .1693061E+07   6000171E-02  .5597E+03  .4361E+03   .9997652  .0212911  .0040387
T 8447  1 .1667186E+07   6000170E-02  .1864E+03 -.6393E+03   .9997552  .0036611 -.0218183
T 8448  1 .1662254E+07   6000131E-02 -.1738E+03  .1879E+03   .9999198 -.0113698 -.0055847
T 8449  1 .1679855E+07   6000176E-02 -.1095E+03  .1462E+03   .9995834 -.0032082  .0286825
T 8450  1 .1681191E+07   6000173E-02  .2192E+03 -.1026E+03   .9999240  .0111462 -.0052596
T 8451  1 .1679424E+07   6000083E-02  .7346E+02  .2651E+03   .9997472 -.0034529 -.0222159
T 8452  1 .1694344E+07   6000163E-02 -.1818E+03  .1437E+03   .9998475 -.0062535  .0163034
T 8453  1 .1695345E+07   6000127E-02  .9103E+02 -.1539E+03   .9999574  .0087175  .0030478
T 8454  1 .1669323E+07   6000127E-02  .1393E+03 -.3518E+03   .9999349 -.0010174 -.0113615
T 8455  1 .1659264E+07   6000140E-02 -.2006E+04 -.2114E+04   .9973782 -.0436800 -.0576960
T 8456  1 .1681416E+07   6000089E-02 -.2292E+03  .4010E+03   .9997961 -.0052586  .0194968
T 8457  1 .1691031E+07   6000033E-02  .3388E+03  .5547E+03   .9999482  .0072644  .0071360
T 8458  1 .1686110E+07   6000127E-02 -.1942E+03 -.7933E+03   .9996661 -.0127546 -.0224732
T 8459  1 .1675653E+07   6000147E-02  .1193E+03  .8968E+02   .9999083  .0094492  .0096991
T 8460  1 .1698612E+07   6000150E-02  .5922E+03 -.4979E+03   .9997304  .0176620 -.0150704
T 8461  1 .1661723E+07   6000140E-02 -.2642E+03  .1625E+03   .9998519  .0021642  .0170732
T 8462  1 .1699785E+07   6000120E-02 -.4746E+03  .1655E+03   .9999657  .0068248  .0046846
T 8463  1 .1675371E+07   6000145E-02  .1181E+03  .2894E+03   .9999996  .0006754 -.0005278
T 8464  1 .1681530E+07   6000169E-02 -.6562E+03  .1537E+02   .9997900 -.0189141  .0078883
T 8465  1 .1685436E+07   6000102E-02  .5056E+02 -.1566E+03   .9999159 -.0108543 -.0071005
T 8466  1 .1704611E+07   6000172E-02 -.4725E+02 -.1433E+03   .9999995  .0000724 -.0009845
T 8467  1 .1701414E+07   6000018E-02  .2139E+02  .1576E+02   .9999754  .0054667 -.0044037
T 8468  1 .1691053E+07   6000152E-02 -.4448E+03  .3479E+03   .9998720 -.0157634  .0027397
T 8469  1 .1682276E+07   6000037E-02 -.1845E+03 -.2949E+03   .9999731 -.0031652 -.0066189
T 8470  1 .1663493E+07   6000077E-02  .3421E+02  .5272E+03   .9992271 -.0031523  .0391819
T 8471  1 .1697825E+07   6000131E-02  .3720E+02 -.1937E+03   .9999570  .0006530 -.0092531
T 8472  1 .1701295E+07   6000154E-02  .3973E+03 -.3094E+03   .9999402 -.0050608 -.0096984
T 8473  1 .1705793E+07   6000093E-02  .2136E+03  .2053E+02   .9998509  .0129323 -.0114462
T 8474  1 .1698388E+07   6000022E-02  .6700E+02  .1658E+03   .9999412 -.0051727  .0095318
T 8475  1 .1675851E+07   6000153E-02  .2478E+03 -.1318E+03   .9998868  .0143296 -.0045909
T 8476  1 .1667364E+07   6000063E-02  .2516E+03  .1800E+03   .9998632  .0153525 -.0061502
T 8477  1 .1666494E+07   6000108E-02  .3337E+03  .4442E+01   .9998207  .0165396 -.0092150
T 8478  1 .1662918E+07   6000112E-02  .1638E+02 -.3360E+03   .9999492  .0046814 -.0089237
T 8479  1 .1694878E+07   6000119E-02  .3355E+03  .5143E+03   .9997589  .0040013  .0215879
T 8480  1 .1668522E+07   6000111E-02  .6785E+02  .4929E+03   .9999139  .0003070  .0131164
T 8481  1 .1664079E+07   6000178E-02  .2069E+03  .5271E+03   .9998625  .0095741  .0135386
T 8482  1 .1687394E+07   6000038E-02 -.1269E+03  .2092E+03   .9999917 -.0023408 -.0033325
T 8483  1 .1690814E+07   6000117E-02  .1635E+03 -.1029E+04   .9989900  .0188610 -.0407820
T 8484  1 .1711996E+07   6000049E-02 -.2676E+03  .4212E+03   .9997772 -.0020666  .0210075
